Now,Method,Delay,Try,Time
October 23 2018 23:41:02,users.get,0.15,1,0.04960069656372071
October 23 2018 23:41:02,friends.get,0.15,1,0.044450378417968756
October 23 2018 23:41:02,friends.get,0.15,1,0.04440650939941407
October 23 2018 23:41:02,friends.get,0.15,1,0.14332590103149415
October 23 2018 23:41:02,friends.getMutual,0.15,1,0.05044302940368653
October 23 2018 23:41:03,friends.getMutual,0.15,1,0.2146852970123291
October 23 2018 23:41:03,users.get,0.15,1,0.03650293350219727
October 23 2018 23:41:04,users.get,0.15,6,0.9800415992736816
October 23 2018 23:41:04,friends.get,0.15,1,0.03647122383117676
October 23 2018 23:41:05,friends.getMutual,0.15,1,0.03901848793029786
October 23 2018 23:41:05,friends.getMutual,0.15,1,0.034539556503295904
October 23 2018 23:41:05,photos.getAlbums,0.15,1,0.03451023101806641
October 23 2018 23:41:05,wall.get,0.15,1,0.14025745391845704
October 23 2018 23:41:05,photos.getAlbums,0.15,1,0.03549537658691407
October 23 2018 23:41:06,wall.get,0.15,1,0.13522038459777833
October 23 2018 23:41:06,wall.get,0.15,1,0.16077027320861817
October 23 2018 23:41:07,wall.get,0.15,6,1.063791608810425
October 23 2018 23:41:08,wall.get,0.15,1,0.15434274673461915
October 23 2018 23:41:08,photos.getAlbums,0.15,1,0.03553185462951661
October 23 2018 23:41:08,friends.getMutual,0.15,1,0.04068217277526856
October 23 2018 23:41:08,wall.get,0.15,1,0.15617904663085938
October 23 2018 23:41:09,photos.getAlbums,0.15,1,0.037501430511474615
October 23 2018 23:41:09,friends.getMutual,0.15,1,0.03963360786437989
October 23 2018 23:41:09,wall.get,0.15,1,0.16930828094482422
October 23 2018 23:41:09,friends.getMutual,0.15,1,0.03607711791992188
October 23 2018 23:41:10,users.get,0.15,5,0.7788725852966308
October 23 2018 23:41:10,users.get,0.15,1,0.03647027015686036
October 23 2018 23:41:11,users.get,0.15,1,0.03699860572814942
October 23 2018 23:41:11,wall.get,0.15,1,0.1689709186553955
October 23 2018 23:41:11,wall.get,0.15,1,0.15421662330627442
October 23 2018 23:41:11,users.get,0.15,1,0.03553638458251954
October 23 2018 23:41:12,wall.get,0.15,1,0.1372614860534668
October 23 2018 23:41:12,photos.getAlbums,0.15,1,0.039677238464355474
October 23 2018 23:41:12,wall.get,0.15,1,0.1471029281616211
October 23 2018 23:41:13,photos.getAlbums,0.15,5,0.7581780910491943
October 23 2018 23:41:13,wall.get,0.15,1,0.1508394241333008
October 23 2018 23:41:14,photos.getAlbums,0.15,1,0.03949532508850098
October 23 2018 23:41:14,wall.get,0.15,1,0.1449504852294922
October 23 2018 23:41:14,photos.getAlbums,0.15,1,0.034376239776611334
October 23 2018 23:41:14,friends.get,0.15,1,0.09734091758728028
October 23 2018 23:41:15,photos.getAlbums,0.15,1,0.04153404235839844
October 23 2018 23:41:15,users.get,0.15,1,0.034510707855224615
October 23 2018 23:41:15,friends.get,0.15,1,0.04145679473876954
October 23 2018 23:41:16,wall.get,0.15,6,1.07371244430542
October 23 2018 23:41:16,photos.getAlbums,0.15,1,0.03547248840332032
October 23 2018 23:41:17,users.get,0.15,1,0.039494132995605474
October 23 2018 23:41:17,friends.getMutual,0.15,1,0.054418659210205084
October 23 2018 23:41:17,friends.get,0.15,1,0.040861463546752935
October 23 2018 23:41:17,friends.getMutual,0.15,1,0.0362175464630127
October 23 2018 23:41:17,users.get,0.15,1,0.035494899749755865
October 23 2018 23:41:18,photos.getAlbums,0.15,1,0.03849301338195801
October 23 2018 23:41:18,users.get,0.15,1,0.04447970390319825
October 23 2018 23:41:19,friends.getMutual,0.15,7,1.1406653881073
October 23 2018 23:41:20,wall.get,0.15,1,0.15939173698425294
October 23 2018 23:41:20,wall.get,0.15,1,0.14321575164794922
October 23 2018 23:41:20,friends.get,0.15,1,0.039462184906005865
October 23 2018 23:41:20,wall.get,0.15,1,0.1531892776489258
October 23 2018 23:41:21,friends.get,0.15,1,0.03936562538146973
October 23 2018 23:41:21,friends.get,0.15,1,0.03805789947509766
October 23 2018 23:41:21,friends.get,0.15,1,0.043339347839355474
October 23 2018 23:41:21,photos.getAlbums,0.15,1,0.03350911140441895
October 23 2018 23:41:22,friends.get,0.15,5,0.7855301856994629
October 23 2018 23:41:22,wall.get,0.15,1,0.1436692237854004
October 23 2018 23:41:23,friends.getMutual,0.15,1,0.04298362731933594
October 23 2018 23:41:23,friends.get,0.15,1,0.03250036239624024
October 23 2018 23:41:23,wall.get,0.15,1,0.16911635398864747
October 23 2018 23:41:23,friends.get,0.15,1,0.033509826660156256
October 23 2018 23:41:24,users.get,0.15,1,0.03849587440490723
October 23 2018 23:41:24,users.get,0.15,1,0.038774108886718756
October 23 2018 23:41:24,friends.getMutual,0.15,1,0.03309593200683594
October 23 2018 23:41:25,photos.getAlbums,0.15,7,1.1295798778533936
End at October 23 2018 23:41:25.,,,
All elapsed time: 33.17727208137512.,Max: 1.1600376129150392.,Min: 0.03227124214172364.,Avg: 0.1708737301826477.,
Now,Method,Delay,Try,Time
Start at October 23 2018 23:41:25.,,,,
October 23 2018 23:41:25,friends.get,0.15,1,0.0339592456817627
October 23 2018 23:41:26,friends.getMutual,0.15,1,0.05246624946594239
October 23 2018 23:41:26,friends.getMutual,0.15,1,0.04507861137390137
October 23 2018 23:41:26,users.get,0.15,1,0.03534564971923829
October 23 2018 23:41:26,users.get,0.15,1,0.03849682807922364
October 23 2018 23:41:26,friends.get,0.15,1,0.03856263160705567
October 23 2018 23:41:27,friends.get,0.15,1,0.03872785568237305
October 23 2018 23:41:27,photos.getAlbums,0.15,1,0.04222593307495118
October 23 2018 23:41:28,friends.getMutual,0.15,7,1.160274124145508
October 23 2018 23:41:28,photos.getAlbums,0.15,1,0.04048023223876954
October 23 2018 23:41:29,wall.get,0.15,1,0.15689167976379395
October 23 2018 23:41:29,wall.get,0.15,1,0.15420446395874024
October 23 2018 23:41:29,friends.get,0.15,1,0.0404597282409668
October 23 2018 23:41:29,friends.getMutual,0.15,1,0.03799996376037598
October 23 2018 23:41:30,photos.getAlbums,0.15,1,0.035241460800170904
October 23 2018 23:41:30,photos.getAlbums,0.15,1,0.03351054191589356
October 23 2018 23:41:30,photos.getAlbums,0.15,1,0.038494682312011724
October 23 2018 23:41:31,friends.getMutual,0.15,6,0.9371865749359131
October 23 2018 23:41:31,friends.get,0.15,1,0.040464496612548834
October 23 2018 23:41:31,friends.getMutual,0.15,1,0.04213962554931641
October 23 2018 23:41:32,friends.get,0.15,1,0.04544696807861329
October 23 2018 23:41:32,friends.getMutual,0.15,1,0.06441984176635743
October 23 2018 23:41:32,wall.get,0.15,1,0.1501537322998047
October 23 2018 23:41:32,friends.getMutual,0.15,1,0.04251203536987305
October 23 2018 23:41:33,friends.getMutual,0.15,1,0.03680667877197266
October 23 2018 23:41:33,wall.get,0.15,1,0.1283658504486084
October 23 2018 23:41:34,users.get,0.15,7,1.1134809017181397
October 23 2018 23:41:34,photos.getAlbums,0.15,1,0.033553934097290045
October 23 2018 23:41:35,wall.get,0.15,1,0.13451228141784669
October 23 2018 23:41:35,users.get,0.15,1,0.039913988113403326
October 23 2018 23:41:35,photos.getAlbums,0.15,1,0.0972059726715088
October 23 2018 23:41:35,friends.get,0.15,1,0.03952512741088868
October 23 2018 23:41:36,wall.get,0.15,1,0.13874731063842774
October 23 2018 23:41:36,friends.get,0.15,1,0.04022464752197266
October 23 2018 23:41:36,wall.get,0.15,1,0.14794788360595704
October 23 2018 23:41:37,friends.get,0.15,5,0.7630339622497558
October 23 2018 23:41:37,photos.getAlbums,0.15,1,0.038499450683593756
October 23 2018 23:41:37,users.get,0.15,1,0.040875291824340826
October 23 2018 23:41:38,friends.get,0.15,1,0.03636536598205567
October 23 2018 23:41:38,wall.get,0.15,1,0.1462772846221924
October 23 2018 23:41:38,friends.getMutual,0.15,1,0.03553400039672852
October 23 2018 23:41:38,friends.get,0.15,1,0.04221854209899903
October 23 2018 23:41:39,friends.get,0.15,1,0.038819646835327154
October 23 2018 23:41:39,photos.getAlbums,0.15,1,0.042521810531616216
October 23 2018 23:41:40,friends.getMutual,0.15,7,1.1439319610595704
October 23 2018 23:41:40,photos.getAlbums,0.15,1,0.04247651100158692
October 23 2018 23:41:40,photos.getAlbums,0.15,1,0.036872720718383795
October 23 2018 23:41:41,friends.get,0.15,1,0.04750261306762696
October 23 2018 23:41:41,photos.getAlbums,0.15,1,0.055471754074096685
October 23 2018 23:41:41,photos.getAlbums,0.15,1,0.038473224639892584
October 23 2018 23:41:41,photos.getAlbums,0.15,1,0.05879125595092774
October 23 2018 23:41:42,friends.get,0.15,1,0.03787431716918946
October 23 2018 23:41:42,wall.get,0.15,1,0.17712435722351075
October 23 2018 23:41:43,friends.getMutual,0.15,7,1.1258569717407227
October 23 2018 23:41:43,friends.get,0.15,1,0.039494371414184576
October 23 2018 23:41:44,friends.get,0.15,1,0.03458938598632813
October 23 2018 23:41:44,friends.getMutual,0.15,1,0.038613653182983404
October 23 2018 23:41:44,friends.get,0.15,1,0.04249343872070313
October 23 2018 23:41:44,friends.getMutual,0.15,1,0.04547462463378907
October 23 2018 23:41:44,photos.getAlbums,0.15,1,0.038562154769897466
October 23 2018 23:41:45,wall.get,0.15,1,0.14267239570617676
October 23 2018 23:41:45,users.get,0.15,1,0.03951678276062012
October 23 2018 23:41:46,photos.getAlbums,0.15,7,1.13485107421875
October 23 2018 23:41:46,friends.get,0.15,1,0.03406796455383301
October 23 2018 23:41:47,users.get,0.15,1,0.04245338439941407
October 23 2018 23:41:47,users.get,0.15,1,0.03648743629455567
October 23 2018 23:41:47,friends.getMutual,0.15,1,0.03552303314208985
October 23 2018 23:41:47,wall.get,0.15,1,0.1536646842956543
October 23 2018 23:41:48,wall.get,0.15,1,0.14620766639709473
October 23 2018 23:41:48,friends.get,0.15,1,0.03615198135375977
October 23 2018 23:41:48,friends.get,0.15,1,0.039279317855834966
October 23 2018 23:41:49,friends.get,0.15,6,0.9358511924743652
October 23 2018 23:41:49,friends.getMutual,0.15,1,0.03849563598632813
October 23 2018 23:41:49,friends.getMutual,0.15,1,0.0404897689819336
October 23 2018 23:41:50,wall.get,0.15,1,0.1647878646850586
October 23 2018 23:41:50,wall.get,0.15,1,0.16316089630126954
October 23 2018 23:41:50,photos.getAlbums,0.15,1,0.034515237808227545
October 23 2018 23:41:51,friends.getMutual,0.15,1,0.0407801628112793
October 23 2018 23:41:51,photos.getAlbums,0.15,1,0.03610262870788575
October 23 2018 23:41:51,wall.get,0.15,1,0.1388498306274414
October 23 2018 23:41:52,users.get,0.15,6,0.9474743366241455
October 23 2018 23:41:52,wall.get,0.15,1,0.1561518669128418
October 23 2018 23:41:53,wall.get,0.15,1,0.142252779006958
October 23 2018 23:41:53,friends.get,0.15,1,0.03848013877868653
October 23 2018 23:41:53,friends.getMutual,0.15,1,0.04085264205932618
October 23 2018 23:41:53,friends.get,0.15,1,0.044554090499877935
October 23 2018 23:41:54,wall.get,0.15,1,0.19652256965637208
October 23 2018 23:41:54,friends.get,0.15,1,0.041186428070068365
October 23 2018 23:41:54,wall.get,0.15,1,0.1492396354675293
October 23 2018 23:41:55,photos.getAlbums,0.15,5,0.7611337661743164
October 23 2018 23:41:55,wall.get,0.15,1,0.15616259574890137
October 23 2018 23:41:56,photos.getAlbums,0.15,1,0.037925815582275396
October 23 2018 23:41:56,wall.get,0.15,1,0.1452094078063965
October 23 2018 23:41:56,friends.get,0.15,1,0.0404897689819336
October 23 2018 23:41:56,users.get,0.15,1,0.1020127296447754
October 23 2018 23:41:57,friends.getMutual,0.15,1,0.03749809265136719
October 23 2018 23:41:57,friends.getMutual,0.15,1,0.04065952301025391
October 23 2018 23:41:57,friends.get,0.15,1,0.03946194648742676
October 23 2018 23:41:58,photos.getAlbums,0.15,6,0.9349835872650146
October 23 2018 23:41:58,photos.getAlbums,0.15,1,0.037500000000000006
End at October 23 2018 23:41:58.,,,
All elapsed time: 66.3401427268982.,Max: 1.160274124145508.,Min: 0.03351054191589356.,Avg: 0.17006437063217164.,
Now,Method,Delay,Try,Time
Start at October 23 2018 23:41:58.,,,,
October 23 2018 23:41:59,wall.get,0.15,1,0.15235671997070313
October 23 2018 23:41:59,photos.getAlbums,0.15,1,0.04245719909667969
October 23 2018 23:41:59,friends.getMutual,0.15,1,0.036652898788452154
October 23 2018 23:41:59,friends.get,0.15,1,0.03895936012268067
October 23 2018 23:41:59,photos.getAlbums,0.15,1,0.037593221664428716
October 23 2018 23:42:00,users.get,0.15,1,0.03550634384155274
October 23 2018 23:42:00,friends.getMutual,0.15,1,0.038565015792846685
October 23 2018 23:42:01,friends.get,0.15,7,1.1266466140747071
October 23 2018 23:42:01,users.get,0.15,1,0.033508157730102545
October 23 2018 23:42:02,friends.getMutual,0.15,1,0.038562154769897466
October 23 2018 23:42:02,users.get,0.15,1,0.03839192390441895
October 23 2018 23:42:02,photos.getAlbums,0.15,1,0.03749332427978516
October 23 2018 23:42:02,users.get,0.15,1,0.03948602676391602
October 23 2018 23:42:03,wall.get,0.15,1,0.1798957347869873
October 23 2018 23:42:03,users.get,0.15,1,0.04348192214965821
October 23 2018 23:42:03,friends.get,0.15,1,0.032542324066162115
October 23 2018 23:42:04,friends.get,0.15,7,1.1074126720428468
October 23 2018 23:42:04,friends.get,0.15,1,0.03650126457214356
October 23 2018 23:42:05,friends.getMutual,0.15,1,0.04148802757263184
October 23 2018 23:42:05,friends.get,0.15,1,0.032485818862915045
October 23 2018 23:42:05,photos.getAlbums,0.15,1,0.03347382545471192
October 23 2018 23:42:05,friends.get,0.15,1,0.03822884559631348
October 23 2018 23:42:05,photos.getAlbums,0.15,1,0.04030880928039551
October 23 2018 23:42:06,users.get,0.15,1,0.03450641632080079
October 23 2018 23:42:06,friends.getMutual,0.15,1,0.042361354827880865
October 23 2018 23:42:07,friends.get,0.15,8,1.3029738426208497
October 23 2018 23:42:07,users.get,0.15,1,0.03647050857543946
October 23 2018 23:42:08,friends.getMutual,0.15,1,0.032549953460693365
October 23 2018 23:42:08,friends.get,0.15,1,0.03328952789306641
October 23 2018 23:42:08,photos.getAlbums,0.15,1,0.041810607910156256
October 23 2018 23:42:08,wall.get,0.15,1,0.13501462936401368
October 23 2018 23:42:09,photos.getAlbums,0.15,1,0.042454576492309576
October 23 2018 23:42:09,friends.get,0.15,1,0.04222617149353028
October 23 2018 23:42:09,users.get,0.15,1,0.03846631050109864
October 23 2018 23:42:10,friends.get,0.15,7,1.1602207183837892
October 23 2018 23:42:11,wall.get,0.15,1,0.16513309478759766
October 23 2018 23:42:11,friends.get,0.15,1,0.041487073898315435
October 23 2018 23:42:11,photos.getAlbums,0.15,1,0.037941074371337896
October 23 2018 23:42:11,wall.get,0.15,1,0.13922700881958008
October 23 2018 23:42:11,photos.getAlbums,0.15,1,0.03850350379943848
October 23 2018 23:42:12,friends.get,0.15,1,0.039462423324584966
October 23 2018 23:42:12,friends.get,0.15,1,0.03183541297912598
October 23 2018 23:42:12,wall.get,0.15,1,0.16014466285705567
October 23 2018 23:42:13,users.get,0.15,5,0.7603820323944092
October 23 2018 23:42:13,friends.get,0.15,1,0.034509277343750006
October 23 2018 23:42:14,users.get,0.15,1,0.03748950958251954
October 23 2018 23:42:14,wall.get,0.15,1,0.13620290756225586
October 23 2018 23:42:14,friends.getMutual,0.15,1,0.03850064277648926
October 23 2018 23:42:14,wall.get,0.15,1,0.16319546699523926
October 23 2018 23:42:15,photos.getAlbums,0.15,1,0.03550133705139161
October 23 2018 23:42:15,wall.get,0.15,1,0.1369846820831299
October 23 2018 23:42:15,wall.get,0.15,1,0.13877568244934083
October 23 2018 23:42:16,friends.get,0.15,6,0.9549039363861084
October 23 2018 23:42:16,friends.getMutual,0.15,1,0.03551063537597657
October 23 2018 23:42:17,friends.getMutual,0.15,1,0.03550515174865723
October 23 2018 23:42:17,friends.getMutual,0.15,1,0.10243878364562989
October 23 2018 23:42:17,users.get,0.15,1,0.034507608413696295
October 23 2018 23:42:17,users.get,0.15,1,0.03649697303771973
October 23 2018 23:42:18,wall.get,0.15,1,0.1731658935546875
October 23 2018 23:42:18,friends.get,0.15,1,0.04277095794677735
October 23 2018 23:42:18,friends.get,0.15,1,0.037921047210693365
October 23 2018 23:42:19,wall.get,0.15,6,1.0673457145690919
October 23 2018 23:42:20,wall.get,0.15,1,0.15221819877624512
October 23 2018 23:42:20,friends.get,0.15,1,0.04351291656494141
October 23 2018 23:42:20,friends.getMutual,0.15,1,0.04151425361633301
October 23 2018 23:42:20,users.get,0.15,1,0.03651843070983887
October 23 2018 23:42:20,wall.get,0.15,1,0.15418801307678223
October 23 2018 23:42:21,photos.getAlbums,0.15,1,0.04348263740539551
October 23 2018 23:42:21,friends.get,0.15,1,0.03949675559997559
October 23 2018 23:42:21,wall.get,0.15,1,0.1671839714050293
October 23 2018 23:42:22,wall.get,0.15,5,0.8787199020385742
October 23 2018 23:42:22,users.get,0.15,1,0.036436414718627935
October 23 2018 23:42:23,friends.getMutual,0.15,1,0.0374682903289795
October 23 2018 23:42:23,photos.getAlbums,0.15,1,0.038494920730590826
October 23 2018 23:42:23,users.get,0.15,1,0.19325718879699708
October 23 2018 23:42:23,users.get,0.15,1,0.03450713157653809
October 23 2018 23:42:24,wall.get,0.15,1,0.16316256523132325
October 23 2018 23:42:24,friends.get,0.15,1,0.040498113632202154
October 23 2018 23:42:24,photos.getAlbums,0.15,1,0.038496112823486334
October 23 2018 23:42:25,wall.get,0.15,6,1.0487073421478272
October 23 2018 23:42:26,friends.get,0.15,1,0.044456577301025396
October 23 2018 23:42:26,photos.getAlbums,0.15,1,0.039460754394531256
October 23 2018 23:42:26,photos.getAlbums,0.15,1,0.039494132995605474
October 23 2018 23:42:26,wall.get,0.15,1,0.16268572807312012
October 23 2018 23:42:26,friends.get,0.15,1,0.05541930198669434
October 23 2018 23:42:27,friends.getMutual,0.15,1,0.043547010421752935
October 23 2018 23:42:27,wall.get,0.15,1,0.1511929988861084
October 23 2018 23:42:27,users.get,0.15,1,0.035504198074340826
October 23 2018 23:42:28,friends.getMutual,0.15,5,0.7595425605773926
October 23 2018 23:42:28,photos.getAlbums,0.15,1,0.035474872589111334
October 23 2018 23:42:29,photos.getAlbums,0.15,1,0.038465595245361334
October 23 2018 23:42:29,friends.getMutual,0.15,1,0.04149422645568848
October 23 2018 23:42:29,friends.getMutual,0.15,1,0.03749475479125977
October 23 2018 23:42:29,users.get,0.15,1,0.03664884567260743
October 23 2018 23:42:29,wall.get,0.15,1,0.17770681381225586
October 23 2018 23:42:30,users.get,0.15,1,0.03850970268249512
October 23 2018 23:42:30,users.get,0.15,1,0.03649649620056153
October 23 2018 23:42:31,users.get,0.15,7,1.1272457599639893
October 23 2018 23:42:31,photos.getAlbums,0.15,1,0.034506177902221685
October 23 2018 23:42:32,friends.get,0.15,1,0.03752789497375489
End at October 23 2018 23:42:32.,,,
All elapsed time: 99.53507351875305.,Max: 1.3029738426208497.,Min: 0.03183541297912598.,Avg: 0.1704092288017273.,
Now,Method,Delay,Try,Time
Start at October 23 2018 23:42:32.,,,,
October 23 2018 23:42:32,photos.getAlbums,0.16,1,0.03544601440429687
October 23 2018 23:42:32,users.get,0.16,1,0.040472831726074215
October 23 2018 23:42:32,users.get,0.16,1,0.031488265991210934
October 23 2018 23:42:33,wall.get,0.16,1,0.15281638145446777
October 23 2018 23:42:33,users.get,0.16,1,0.03421243667602539
October 23 2018 23:42:33,users.get,0.16,1,0.03574475288391113
October 23 2018 23:42:34,friends.getMutual,0.16,6,0.995635118484497
October 23 2018 23:42:34,photos.getAlbums,0.16,1,0.03532537460327148
October 23 2018 23:42:35,users.get,0.16,1,0.03902420043945312
October 23 2018 23:42:35,users.get,0.16,1,0.03448018074035644
October 23 2018 23:42:35,friends.getMutual,0.16,1,0.039467420578002926
October 23 2018 23:42:35,wall.get,0.16,1,0.14837464332580566
October 23 2018 23:42:35,friends.getMutual,0.16,1,0.034482326507568356
October 23 2018 23:42:36,photos.getAlbums,0.16,1,0.034840669631958004
October 23 2018 23:42:36,friends.get,0.16,1,0.035475578308105465
October 23 2018 23:42:37,wall.get,0.16,7,1.3219900989532472
October 23 2018 23:42:38,friends.getMutual,0.16,1,0.045482006072998044
October 23 2018 23:42:38,wall.get,0.16,1,0.17158588409423828
October 23 2018 23:42:38,wall.get,0.16,1,0.16112932205200195
October 23 2018 23:42:39,wall.get,0.16,1,0.14548858642578125
October 23 2018 23:42:39,friends.get,0.16,1,0.10567983627319336
October 23 2018 23:42:39,photos.getAlbums,0.16,1,0.03562888145446777
October 23 2018 23:42:39,users.get,0.16,1,0.035448160171508786
October 23 2018 23:42:39,friends.getMutual,0.16,1,0.03841670989990234
October 23 2018 23:42:40,users.get,0.16,3,0.4208286666870117
October 23 2018 23:42:40,wall.get,0.16,1,0.14204176902770996
October 23 2018 23:42:41,wall.get,0.16,1,0.14824017524719238
October 23 2018 23:42:41,friends.getMutual,0.16,1,0.041340913772583004
October 23 2018 23:42:41,photos.getAlbums,0.16,1,0.03387269020080566
October 23 2018 23:42:41,friends.getMutual,0.16,1,0.03524383544921875
October 23 2018 23:42:42,users.get,0.16,1,0.035478439331054684
October 23 2018 23:42:42,friends.get,0.16,1,0.045450296401977536
October 23 2018 23:42:42,users.get,0.16,1,0.041034307479858395
October 23 2018 23:42:43,friends.get,0.16,6,0.9930466079711914
October 23 2018 23:42:43,friends.getMutual,0.16,1,0.03549274444580078
October 23 2018 23:42:44,photos.getAlbums,0.16,1,0.050438489913940426
October 23 2018 23:42:44,wall.get,0.16,1,0.15119275093078613
October 23 2018 23:42:44,photos.getAlbums,0.16,1,0.03447875022888183
October 23 2018 23:42:44,users.get,0.16,1,0.03945693016052246
October 23 2018 23:42:45,wall.get,0.16,1,0.15493258476257324
October 23 2018 23:42:45,photos.getAlbums,0.16,1,0.0332222843170166
October 23 2018 23:42:45,photos.getAlbums,0.16,1,0.03446635246276855
October 23 2018 23:42:46,friends.get,0.16,6,0.9809401893615722
October 23 2018 23:42:46,wall.get,0.16,1,0.1531093978881836
October 23 2018 23:42:47,photos.getAlbums,0.16,1,0.03744205474853515
October 23 2018 23:42:47,friends.getMutual,0.16,1,0.047412481307983395
October 23 2018 23:42:47,friends.getMutual,0.16,1,0.04553135871887207
October 23 2018 23:42:47,users.get,0.16,1,0.17217358589172363
October 23 2018 23:42:48,friends.getMutual,0.16,1,0.3930276298522949
October 23 2018 23:42:48,photos.getAlbums,0.16,1,0.038174715042114254
October 23 2018 23:42:48,friends.get,0.16,1,0.04048379898071289
October 23 2018 23:42:49,wall.get,0.16,4,0.7433191204071045
October 23 2018 23:42:50,friends.getMutual,0.16,1,0.03845819473266601
October 23 2018 23:42:50,photos.getAlbums,0.16,1,0.031118001937866208
October 23 2018 23:42:50,users.get,0.16,1,0.04711994171142578
October 23 2018 23:42:50,users.get,0.16,1,0.0370827579498291
October 23 2018 23:42:50,friends.getMutual,0.16,1,0.035477247238159176
October 23 2018 23:42:51,friends.get,0.16,1,0.03847345352172851
October 23 2018 23:42:51,wall.get,0.16,1,0.15811833381652832
October 23 2018 23:42:51,wall.get,0.16,1,0.16615113258361816
October 23 2018 23:42:52,photos.getAlbums,0.16,4,0.6034665966033935
October 23 2018 23:42:52,users.get,0.16,1,0.03647526741027832
October 23 2018 23:42:52,users.get,0.16,1,0.03547653198242187
October 23 2018 23:42:53,friends.getMutual,0.16,1,0.04045399665832519
October 23 2018 23:42:53,photos.getAlbums,0.16,1,0.03943857192993164
October 23 2018 23:42:53,wall.get,0.16,1,0.14423712730407715
October 23 2018 23:42:54,wall.get,0.16,1,0.14222058296203613
October 23 2018 23:42:54,users.get,0.16,1,0.07838973045349121
October 23 2018 23:42:54,friends.get,0.16,1,0.03744014739990234
October 23 2018 23:42:55,friends.getMutual,0.16,6,0.9856310749053955
October 23 2018 23:42:55,photos.getAlbums,0.16,1,0.033450689315795895
October 23 2018 23:42:56,friends.get,0.16,1,0.032528963088989254
October 23 2018 23:42:56,users.get,0.16,1,0.037469711303710934
October 23 2018 23:42:56,friends.get,0.16,1,0.03846987724304199
October 23 2018 23:42:56,friends.getMutual,0.16,1,0.05703124046325683
October 23 2018 23:42:57,wall.get,0.16,1,0.15990933418273925
October 23 2018 23:42:57,photos.getAlbums,0.16,1,0.03943928718566894
October 23 2018 23:42:57,wall.get,0.16,1,0.16226300239562988
October 23 2018 23:42:58,wall.get,0.16,6,1.1025656127929688
October 23 2018 23:42:59,wall.get,0.16,1,0.15375408172607422
October 23 2018 23:42:59,users.get,0.16,1,0.044221963882446286
October 23 2018 23:42:59,friends.get,0.16,1,0.039325084686279294
October 23 2018 23:42:59,wall.get,0.16,1,0.17348774909973144
October 23 2018 23:43:00,users.get,0.16,1,0.03348335266113281
October 23 2018 23:43:00,users.get,0.16,1,0.03460844993591308
October 23 2018 23:43:00,photos.getAlbums,0.16,1,0.04744633674621582
October 23 2018 23:43:00,users.get,0.16,1,0.03847035408020019
October 23 2018 23:43:01,friends.get,0.16,4,0.6032415294647216
October 23 2018 23:43:01,users.get,0.16,1,0.05860551834106445
October 23 2018 23:43:02,users.get,0.16,1,0.0956161880493164
October 23 2018 23:43:02,friends.get,0.16,1,0.03981884956359863
October 23 2018 23:43:02,wall.get,0.16,1,0.15119990348815918
October 23 2018 23:43:02,wall.get,0.16,1,0.14561017990112304
October 23 2018 23:43:03,photos.getAlbums,0.16,1,0.035510387420654294
October 23 2018 23:43:03,photos.getAlbums,0.16,1,0.03448018074035644
October 23 2018 23:43:03,users.get,0.16,1,0.03986200332641601
October 23 2018 23:43:04,friends.getMutual,0.16,6,0.985763635635376
